timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1770117300000,78231.10000000,78279.48000000,78018.00000000,78058.20000000,148.77088000,1770118199999,11624022.82714090,51777,47.02468000,3674347.12007410,0
1770118200000,78058.21000000,78270.08000000,78004.08000000,78220.19000000,123.99398000,1770119099999,9693813.87838030,57454,84.29015000,6589540.21373260,0
1770119100000,78220.19000000,78349.24000000,78076.47000000,78079.50000000,98.42601000,1770119999999,7701668.54908750,47920,50.20580000,3929283.06540740,0
1770120000000,78079.50000000,78325.70000000,78000.00000000,78222.20000000,204.74289000,1770120899999,15995081.64759710,62332,104.58570000,8170873.21585480,0
1770120900000,78222.20000000,78331.50000000,78134.88000000,78318.65000000,293.17292000,1770121799999,22928639.88491290,54507,142.15710000,11117880.19216560,0
1770121800000,78318.64000000,78347.67000000,78202.06000000,78237.41000000,257.19672000,1770122699999,20135407.12553210,59836,140.66017000,11011306.89881660,0
1770122700000,78237.40000000,78416.90000000,78224.00000000,78330.26000000,178.51457000,1770123599999,13987033.33452720,43897,78.17817000,6125213.50499730,0
1770123600000,78330.26000000,78449.00000000,78241.02000000,78410.15000000,118.44086000,1770124499999,9281412.19825160,51971,71.88122000,5632523.20572790,0
1770124500000,78410.14000000,78458.89000000,78200.00000000,78423.52000000,174.56791000,1770125399999,13677805.95223970,48227,101.49683000,7952390.18352490,0
1770125400000,78423.52000000,78458.00000000,78287.51000000,78300.92000000,104.71430000,1770126299999,8204995.33954060,54484,47.45034000,3717877.29494420,0
1770126300000,78300.92000000,78413.71000000,78187.91000000,78307.65000000,131.76904000,1770127199999,10318767.36906800,46154,60.95644000,4773258.50507930,0
1770127200000,78307.65000000,78416.55000000,78262.74000000,78358.47000000,137.98067000,1770128099999,10806434.18646690,48369,84.70949000,6634120.52487120,0
1770128100000,78358.47000000,78434.61000000,78084.95000000,78425.83000000,268.25566000,1770128999999,20989108.31543240,78065,114.63103000,8971066.14964290,0
1770129000000,78425.83000000,78429.91000000,77663.15000000,77875.71000000,755.72704000,1770129899999,58931289.20829290,251698,342.38345000,26697060.78714830,0
1770129900000,77875.70000000,78211.87000000,77156.24000000,77201.22000000,849.45153000,1770130799999,65919080.97350250,255449,384.29043000,29820759.89231110,0
1770130800000,77201.21000000,77675.97000000,77090.02000000,77173.56000000,517.71645000,1770131699999,40052030.62204710,189540,240.08082000,18574412.42648820,0
1770131700000,77174.07000000,78112.00000000,77055.54000000,77736.20000000,743.46809000,1770132599999,57712932.34739360,198764,390.58399000,30319455.90067770,0
1770132600000,77736.78000000,78196.00000000,77480.00000000,77480.00000000,448.78141000,1770133499999,34929973.86187000,186727,207.19511000,16130402.15505860,0
